
05/02/2018|20/02/2018|lab1|LabWork|10.00|10||
05/02/2018|27/03/2018|lab2|LabWork|8.00|10||
|09/04/2018|lab3|LabWork|10.00|10||
|10/04/2018|lab4|LabWork|8.00|10||
|11/04/2018|lab5|LabWork|10.00|10||
|14/04/2018|lab6|LabWork|10.00|10||
|29/04/2018|lab7|LabWork|10.00|10||
|30/04/2018|lab8|LabWork|4.00|10||
|08/06/2018|lab9|LabWork|10.00|10||
|08/06/2018|lab10|LabWork|6.00|10||
|08/06/2018|lab11|LabWork|9.00|10||
|08/06/2018|lab12|LabWork|10.00|10||
|08/06/2018|labproject|Project|20.00|20||
